"table.id"	"id"	"study"	"sample"	"region"	"marker"	"n_c"	"m_c"	"sd_c"	"n_t"	"m_t"	"sd_t"	"notes"	"yi"	"vi"	"ci_low"	"ci_high"	"n_samples_c"	"n_samples_t"	"weights"
"table11"	"83"	"seidl2001"	"Brain"	"Striatum"	"GABA"	4	3.9	1.3	5	2	0.7	"N/A"	-1.68398085220046	0.718223943010213	-3.34501297142943	-0.0229487329714841	4	5	45.1600280137901
"table11"	"198"	"sasaki1986"	"Brain"	"Striatum"	"GABA"	9	19.25	3.07	9	25.33	5.41	"N/A"	0.977205609707294	0.0326986951629341	0.622789623952078	1.33162159546251	19	18	54.8399719862099
"table12"	"18"	"gueli2013"	"Brain"	"Temporal cortex"	"GABA"	13	0.9	0.28	13	0.6	0.16	"N/A"	-1.27396874042017	0.190304043875435	-2.12898052277118	-0.418956958069155	13	13	16.5486749958395
"table12"	"17"	"aisa2010"	"Brain"	"Temporal cortex"	"GABA"	16	579.94	126.88	19	457.44	138.17	"YES"	-0.898872413735932	0.128056625616799	-1.60024553413903	-0.197499293332834	16	19	24.5928686416631
"table12"	"130"	"garcia-alloza2006"	"Brain"	"Temporal cortex"	"GABA"	20	570.39	128.7	21	452.05	133.3	"YES"	-0.885320663996657	0.108138324621053	-1.52984290641396	-0.240798421579355	20	21	29.1226980214881
"table12"	"83"	"seidl2001"	"Brain"	"Temporal cortex"	"GABA"	8	1.3	0.8	8	0.5	0.2	"N/A"	-1.29692406502954	0.318566652301494	-2.40316123510772	-0.190686894951366	8	8	9.88577978811186
"table12"	"198"	"sasaki1986"	"Brain"	"Temporal cortex"	"GABA"	10	12.52	1.24	8	11.06	4.36	"N/A"	-0.458824290534339	0.232379753980959	-1.403640280916	0.485991699847326	10	8	13.5522984190207
"table12"	"129"	"perry1984"	"Brain"	"Temporal cortex"	"GABA"	4	17.88	7	4	17.73	2.76	"YES"	-0.0244885853440957	0.500069820241873	-1.41048917045619	1.361511999768	4	4	6.29768013387676
"table15"	"100"	"schwab2013"	"Brain"	"Cerebellum"	"GAD"	4	16.58	7.47	4	12.76	3.9	"N/A"	-0.68749060452131	0.0607902082065672	-1.17073286418715	-0.204248344855467	8	8	48.9825029372663
"table15"	"106"	"burbaeva2014"	"Brain"	"Cerebellum"	"GAD"	13	160.93	85.17	13	47.48	27.11	"N/A"	-1.5123609701649	0.0469438818831591	-1.93701728901308	-1.08770465131672	26	26	51.0174970627337
"table17"	"238"	"govindpani2020"	"Brain"	"Medial temporal gyrus"	"GAD"	6	893.37	95.3341407891213	6	822.335	169.039287149467	"YES"	-0.887872686533718	0.0467354683677473	-1.31158529810028	-0.464160074967159	12	12	52.6111880867899
"table17"	"100"	"schwab2013"	"Brain"	"Medial temporal gyrus"	"GAD"	9	43.44	27.96	10	9.075	12.67	"N/A"	-1.63291227246445	0.0757240421230559	-2.17225519635632	-1.09356934857258	18	20	47.3888119132101
"table20"	"100"	"schwab2013"	"Brain"	"Striatum"	"GAD"	6	0.169	0.017	6	0.13	0.0105	"N/A"	-2.54705972824049	0.725417663315541	-4.21638955827134	-0.87772989820965	6	6	46.8773742358409
"table20"	"208"	"boissière1998"	"Brain"	"Striatum"	"GAD"	9	0.142	0.03	5	0.143	0.038	"YES"	0.0284622388537184	0.311150556637497	-1.06482274245674	1.12174722016417	9	5	53.1226257641591
